Project: Dynamics 365 Convergence    Server: dev.azure.com/ecolaboip    Query: 1C-Project-Plan-All-001    List type: Tree    ,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Work Item Type,Effort,Target Date,Title 1,Title 2,Title 3,Title 4,Title 5,Title 6,Description,Assigned To,State,Tags,Area Path,Created By,Iteration Path,Priority,Reason,Value Area,Comment Count,Acceptance Criteria,Story Points,Activity,Finish Date,Original Estimate,Remaining Work,Completed Work
839708,User Story,,,,,,Enforce ERP Number + Sales Skill Uniqueness for BCA Linked Accounts (1C Districts Only),,," 
As a CRM user, I need the system to allow more than one account with the same ERP customer number as long as each account belongs to a different Sales Skill, but only when the account is associated with a One Customer (1C) district, so that divisional accounts (e.g., Water and Hygiene) can be linked under the same Base Customer Account (BCA) without being blocked by duplicate validation.
For non-1C accounts, the current uniqueness rule (ERP System + ERP Number only) continues to apply.

 
Current State:
 
CRM enforces a uniqueness rule on accounts that blocks two accounts from having the same ERP System + ERP Customer Number. This was valid pre-One Customer but now blocks legitimate scenarios where different Sales Skills share the same ERP number.
 

 
Target State:
 
For 1C Accounts CRM must enforce uniqueness on (ERP System, ERP Customer Number, Sales Skill) instead of (ERP System, ERP Customer Number). This ensures duplicates are only blocked when Sales Skill is the same, while still preventing accidental same-skill duplicates. The existing duplicate validation should still work for non 1C accounts.
 
","Bingi, Chandra",In Prod,CodeReviewed; FBU_QAPush_Oct_Major2; ProdPush_Nov_FBU_R1,\FBU 1C\CRM,"Yellapantula, Siva",\One Dynamics\Sprint 25.16.05,2,Moved out of state Pending Prod Release,Business,2,"Business Acceptance Criteria
 
 
 

 *  Allow Multiple Accounts for Different Sales Skills (1C Only) 

 *  Given an Active account exists in a 1C district with ERP System = X and Account Number = 123 for Sales Skill = Water 
 *  When I create another account in the same 1C district with ERP System = X and Account Number= 123 but Sales Skill = Hygiene 
 *  Then the system allows creation and links it under the same BCA. 
 

 *  Block Duplicates for Same Sales Skill (1C Only) 

 *  Given an active account exists in a 1C district with ERP System = X and Account Number = 123 for Sales Skill = Water 
 *  When I create another account in the same 1C district with ERP System = X and Account Number = 123 and Sales Skill = Water 
 *  Then the system blocks the creation and displays: 

 *  “This ERP number is already in use for the selected Sales Skill in this 1C district. Choose a different Sales Skill or use the existing account.” 
 

 

 *  Validation Applies in UI Forms (1C Only) 

 *  Given I enter account details in a CRM account form for a 1C district 
 *  When I attempt to save an account with duplicate ERP System + Account Number + Sales Skill 
 *  Then the system enforces the uniqueness rule and prevents the save. 
 

 *  Validation Applies in Data Imports (1C Only) 

 *  Given I import accounts into CRM for a 1C district 
 *  When a record violates ERP System + Account Number + Sales Skill uniqueness 
 *  Then the import fails for that record with the error message. 
 

 *  Validation on Sales Skill Changes (1C Only) 

 *  Given I update the Sales Skill on a prospect account in a 1C district (This can happen as long as the Account is Prospect and is created from the BCA Account sub-grids) 
 *  When the change would create a duplicate ERP System + Account Number + Sales Skill combination 
 *  Then the update is blocked. 
 

 *  Deactivation Reuse (1C Only)  

 *  Given an account in a 1C district with ERP System + Account Number + Sales Skill is deactivated  
 *  When I create a new account in the same 1C district with the same values  
 *  Then the system allows creation since the prior one is inactive.  
 

 *  Non-1C Accounts Follow Current Rules 

 *  Given an account belongs to a non-1C district 
 *  When I create or update an account with the same ERP System + Account Number as an existing account 
 *  Then the system blocks it under the existing rule (ignores Sales Skill). 
 

 

Business Requirements: 
 

 *  Enforce uniqueness on ERP System + ERP Number + Sales Skill only for 1C districts. 
 *  Preserve current uniqueness rules for non-1C accounts. 
 *  Ensure validation is applied across all entry points (UI, imports, APIs, integrations). 
 *  Provide clear and district-specific error messaging. 
 *  Ensure search and views distinguish accounts by ERP Number + Sales Skill. 
 

 

 
Developer Notes: 

 *  Uniqueness & Validation Rules 

 *  The system allows more than one active account with the same ERP System and ERP Customer Number if their Sales Skill values are different. 
 *  The system blocks create/update when ERP System, ERP Customer Number, and Sales Skill are all identical to an existing active account. 
 *  The rule applies across: 

 *  Form saves 
 *  Dataverse API/SDK updates 
 *  Imports and integration upserts 
 

 *  Validation message example: 

 *  “This ERP Number is already used for the selected Sales Skill. Choose a different Sales Skill or use the existing account.” 
 

 *  Changing the Sales Skill on an account is blocked if it would create a duplicate composite (ERP System + ERP Customer Number + Sales Skill). 
 

 *  Scope Control 

 *  Non-One Customer accounts (no Sales Skill) follow current uniqueness rules without change. 
 

 *  Data Conversion 

 *  Data conversion loads allow multiple accounts for the same ERP number when Sales Skills differ. 
 *  If a conversion would produce a same-skill duplicate, it is prevented with a clear message. 
 

 *  UI & Search 

 *  Standard account views include Sales Skill to distinguish accounts with the same ERP number. 
 *  Global Search results show both ERP number and Sales Skill for clarity. 
 

 *  Edge Cases 

 *  Deactivating an account frees up that composite key for reuse. 
 *  Temporary absence of Sales Skill uses non-1C validation rules. 
 

 

",3,,,,,
853583,Task,,,,,,,Validation Applies in Data Imports for matching criteria,,,"Bingi, Chandra",Closed,,\FBU 1C,"Bingi, Chandra",\One Dynamics\Sprint 25.16.03,2,Completed,,0,,,Development,,4,,4
859924,Task,,,,,,,Update the plugin logic,,"ogic should be updated to do a Deduplication check -  

 *  Account Type = Prospect & 1C District = Yes - Check duplicate based on Account Number and ERP Sales Skill 
 *  Account Type = Customer & 1C District = Yes - Check duplicate based on ERP System, Account Number and ERP Sales Skill 
 *  For Non 1C - Logic should be as is.  
 

 

 
","Bingi, Chandra",Closed,,\FBU 1C,"Bingi, Chandra",\One Dynamics\Sprint 25.16.04,2,Completed,,0,,,Development,,4,,4
868179,Fault,,,,,,,Unable to update SITE accounts,,"While updating the SITE account record, the duplicate detection plugin is throwing NULL reference exception. The District retrieve call is failing due to District being null on SITE accounts, please handle the NULL checks.  
","Chopra, Ashish",Closed,,\FBU 1C\CRM,"Chopra, Ashish",\One Dynamics\Sprint 25.16.05,,Moved to state Closed,,1,,,,,,,
867901,Fault,,,,,,,Two BCA's should not be allowed to have same account numbers,," *  Logged in as Ops Admin lead 
 *  Created 1 water prospect and 1 hygiene 
 *  Approved both prospects and BCA generated on both prospects separately 
 *  Updated the Same Account number on both prospects. 
 *  Expected: System should NOT have allowed me to update same account numbers on the 2 different records.

https://ecolabtest.crm.dynamics.com/main.aspx?appid=ab4ea951-1ec6-483e-b949-2e838f9c6052&forceUCI=1&newWindow=true&pagetype=entityrecord&etn=ecl_basecustomeraccount&id=9a9df14d-dfa8-f011-bbd3-000d3a3b1696

https://ecolabtest.crm.dynamics.com/main.aspx?appid=ab4ea951-1ec6-483e-b949-2e838f9c6052&forceUCI=1&newWindow=true&pagetype=entityrecord&etn=ecl_basecustomeraccount&id=988c8629-dfa8-f011-bbd3-000d3a3b1696
 
 

","Mittal, Arpit",Closed,,\FBU 1C\CRM,"Mittal, Arpit",\One Dynamics\Sprint 25.16.05,,Moved to state Closed,,2,,,,,2,2,
853028,Task,,,,,,,Testing,,,"D, Triveni",Closed,,\FBU 1C\CRM,"Jaishwal, Ashish",\One Dynamics\Sprint 25.16.05,2,Completed,,3,,,Testing,,3,,3
857390,Task,,,,,,,Review Test Scenario,,,"K S, Shamil",Closed,,\FBU 1C,"K S, Shamil",\One Dynamics\Sprint 25.16.03,2,Completed,,0,,,Requirements,,0.1,,0.5
863091,Fault,,,,,,,No error message is seen when account updated with same account number and Sales skill that is already linked with BCA,,"Login to CRM as Ops Admin
 
Create a prospect account with 1C district and Sales Skill Water (ECL1FW)
 
Approve the Prospect Account 
Check BCA is auto created and has the same number as the Prospect Account 
Update the Prospect Account Number to 123456
 
Validate the BCA ERP Status is as Prospect and BCA number is also updated as 123456
Create a NEW prospect account with same 1C district and Sales skill Water (ECL1FW)
Approve the NEW Prospect Account
 
check that the BCA is auto created and has the same number as the Prospect Account
 
Try to update the Account Number as 123456
 

Observe that the below error message is not seen
 
“This ERP number is already in use for the selected Sales Skill in this 1C district. Choose a different Sales Skill or use the existing account.”
 
And also New BCA is created with the same account number

Evidence:

https://go.screenpal.com/watch/cT6VQOnDklH
 

 
","D, Triveni",Closed,,\FBU 1C\CRM,"D, Triveni",\One Dynamics\Sprint 25.16.05,,Moved to state Closed,,4,,,,,,,
853029,Task,,,,,,,Master Regression Update,,,"M, Mallika",Closed,,\FBU 1C,"Jaishwal, Ashish",\One Dynamics\Sprint 25.16.04,2,Completed,,0,,,Testing,,1,,1
862884,Fault,,,,,,,Facing error after approving the prospect account,,"Login as FBU BU admin 
Create a 1C prospect account 
Go to approval tab and approve
Observe the error

Evidence:

[Image]

 
","Bingi, Chandra",Removed,,\FBU 1C,"D, Triveni",\One Dynamics\Sprint 25.16.04,,Moved to state Removed,,0,,,,,,,
853026,Task,,,,,,,Creating/Updating Test Case,,"Test Scenarios: 
Scenario 1: Verify the account creation for 1C account with different Sales Skill
 

 *  Login to CRM as DM, AM, Ops Admin
 
 *  Create an account with 1C district with ERP system=X, Account Number=123 for Sales skill = Water (Nalco) 
 *  Create another account with same 1C district with ERP system=X, Account Number=123 and Sales skill = Hygiene (FB) 
 *  System should create Account and links it under BCA. 
 

 
Scenario 2: Validate duplicate account creation for 1C account with same Sales Skill is not allowed, and the following message is displayed
 

 *  Login to CRM as DM, AM, Ops Admin
 
 *  Create an account with 1C district with ERP system=X, Account Number=123 for Sales skill = Water (Nalco) 
 *  Create another account with same 1C district with ERP system=X, Account Number=123 and Sales skill = Water (Nalco) 
 *  Validate the account is not created and system should display following messages: “This ERP number is already in use for the selected Sales Skill in this 1C district. Choose a different Sales Skill or use the existing account.”. 
 

Scenario 3: Verify uniqueness rule in UI Form (1C Only) 

 *  Login to CRM as DM, AM, Ops Admin 
 *   I attempt to create & save an 1C district account with duplicate ERP System + Account Number + Sales Skill 
 *  Then the system enforces the uniqueness rule and prevents the save: The account is not created, and system should display following messages: “This ERP number is already in use for the selected Sales Skill in this 1C district. Choose a different Sales Skill or use the existing account.”. 
 

Scenario 4: Verify Import fails on importing account (1C Only)  

 *  Login to CRM as DM, AM, Ops Admin 
 *  I import accounts into CRM for 1C district. 
 *  If the account violates the ERP system + Account Number + Sales Skill uniqueness, the import should fail with an error message. 
 

Scenario 5: Verify Non 1C Accounts also follow the Current Rules 

 *  Login to CRM as DM, AM, Ops Admin
 
 *  Create a new account with same ERP system + Account Number as an existing account. 
 *  Validate the system should block it under the existing rule (ignores Sales Skill) and should show an error message with below format. ""Business Process Error
Account already exists in CRM. Account Name: X , Account Number: 123 , ERP System Name: Y , Sales District: Z, Account Status: Active Account"".

 
 

Scenario 5: Verify Non 1C Accounts also follow the Current Rules 

 *  Login to CRM as DM, AM, Ops Admin
 
 *  Create an account with 1C district with ERP system=X, Account Number=123 for Sales skill = Water (Nalco) 
 *  Create another account with same 1C district with ERP system=X, Account Number=123 and Sales skill = Hygiene (FB) 
 *  Now open any of the above account and update the Sales skill from Water to Hygiene or from Hygiene. 
 *  Validate the account is not updated and system should display an error message.
 
 


 

 

 
 
 
 
 
 
 
 
 
 
 

 
 
 
 
 

 ","Jaishwal, Ashish",Closed,,\FBU 1C,"Jaishwal, Ashish",\One Dynamics\Sprint 25.16.03,2,Completed,,5,,,Testing,,2,,2
853102,Task,,,,,,,"Check 1c Account is avaialble When we create or update the ERP System, ERP Customer Number, and Sales Skil check validation on existing account in plugin",,,"Bingi, Chandra",Closed,,\FBU 1C,"Bingi, Chandra",\One Dynamics\Sprint 25.16.03,2,Completed,,0,,,Development,,10,,10
835259,Requirement,,,,,5. Align Global Business Logic Using Sales Skill Instead of District for One Customer Accounts,,,,"Business Objective:
 
 
Business expects CRM to support the One Customer model by accurately reflecting the line of business (Water or Hygiene) through a clearly visible field on the customer account — without relying on outdated or misleading metadata such as the District-driven Global Business. 

 
To support the One Customer model and present a unified view of the business, CRM must shift away from legacy district-driven global business logic, which inaccurately implies separation between Water and Hygiene. With both divisions now operating under a single go-to-market model, relying on district-based population of the “Global Business” field misrepresents the business structure and introduces confusion among users. The objective is to ensure CRM reflects a consolidated line-of-business identity through the Sales Skill designation and to eliminate user-facing dependency on outdated metadata such as “Global Business.” This will foster a consistent, accurate, and future-ready user experience aligned with the business’s strategic transformation.
 

 
Business Requirements:
 

 *  Replace existing logic that auto-populates the Global Business field based on district with logic that derives business classification from the Sales Skill field. 
 *  Ensure the Sales Skill designation is clearly displayed on all CRM customer account forms, indicating whether an account aligns to Water, Hygiene, or another line of business. 
 *  Demote or remove the Global Business field from the user interface to avoid misinterpretation; it should no longer be a visible or editable field for users. 
 *  Ensure system-generated metadata (e.g., Market Segment, Sub-Segment) is driven from Sales Skill instead of Global Business to maintain consistency. 
 *  Provide a consistent user experience across all relevant forms, where Sales Skill becomes the primary field for business classification. 
 *  Ensure that this updated behavior applies to all accounts under the One Customer structure, including those within Food & Beverage, while retaining existing logic for legacy business units that are not part of One Customer. 
 *  Avoid any disruption to downstream processes or integrations that depend on the Global Business field by computing it in the background, based on Sales Skill. 
 *  Reinforce to users through form design that Water and Hygiene are not separate business entities by removing legacy fields that imply otherwise. 
 

 
Technical Implementation Considerations: 

 *  Introduce a new Sales Skill field (e.g., option set with values “Water”, “Hygiene”) on: 

 *  CRM Account entity (visible when district is marked as One Customer). 
 *  User entity (optional default value per user). 
 

 *  Update CRM logic so that Global Business is derived based on Sales Skill, not District, but only when the account is marked as One Customer. 

 *  For example: 

 *  Sales Skill = Water ? Global Business = Alco Water 
 *  Sales Skill = Hygiene ? Global Business = Food & Beverage 
 

 

 *  The Global Business field will remain in the system but should be removed from prominent sections of the Account form UI. It should not be user-editable. 
 *  Modify existing logic or business rules that default Market Segment and Sub-Segment, which may currently be tied to District, to instead use Sales Skill as the primary driver. 
 *  Add logic to prompt users to select a Sales Skill if one is not available from user defaults. 
 *  Hide Sales Skill and related behaviors when the account is not part of a One Customer district. 
 *  Perform technical spike(s) to: 

 *  Evaluate feasibility and design of user-level defaulting for Sales Skill. 
 *  Assess existing dependencies on Global Business field (e.g., plugin behavior, downstream integrations). 
 *  Validate any required updates to district metadata or custom scripting. 
 

 

 
Expected Deliverables: 

 *  New Sales Skill field (Account and User entity), implemented with appropriate visibility and security controls. 
 *  Revised form logic and field behavior to: 

 *  Control visibility of Sales Skill and Global Business fields. 
 *  Derive Global Business based on Sales Skill for One Customer accounts. 
 

 *  Refactored logic for Market Segment and Sub-Segment defaulting. 
 *  Updated data model documentation, including field-level metadata and defaulting logic. 
 *  Detailed outcomes from technical spike activities. 
 *  Updated solution design and test scenarios to reflect new user experience and system behavior for FBU accounts. 
 

 

","Yellapantula, Siva",New,PO Refinement,\FBU 1C,"Yellapantula, Siva",\One Dynamics,,Moved to state New,,0,,,,,,,
